head	relation	tail
client_CB40C21C32	bought	item_02FFBFBECC
client_CB40C21C32	bought	item_EB8AF5715F
client_CB40C21C32	bought	item_B988F9AA87
client_CB40C21C32	bought	item_09F6C494CB
client_CB40C21C32	bought	item_25C42D5375
client_CB40C21C32	bought	item_CE71B88473
client_CB40C21C32	bought	item_6AC8DBC981
client_CB40C21C32	bought	item_512AFA6ACA
client_CB40C21C32	bought	item_855612381A
client_CB40C21C32	bought	item_D30DED7F97
client_CB40C21C32	bought	item_ECBEEB0092
client_CB40C21C32	bought	item_18E020DD2A
client_CB40C21C32	bought	item_D4D3CD1310
client_CB40C21C32	bought	item_60AF82225F
client_CB40C21C32	bought	item_667437F29A
client_CB40C21C32	bought	item_081C324AC7
client_CB40C21C32	bought	item_02DFAEE27F
client_CB40C21C32	bought	item_55653FFF8A
client_CB40C21C32	bought	item_5C18588081
client_CB40C21C32	bought	item_0204FB905F
client_CB40C21C32	bought	item_CB5361E8A4
client_CB40C21C32	bought	item_1C51C78A51
client_CB40C21C32	bought	item_B250AAB65B
client_CB40C21C32	bought	item_171FA9CF44
client_CB40C21C32	bought	item_78149712D0
client_CB40C21C32	bought	item_FA12BB6232
client_CB40C21C32	bought	item_8D0B7EFA85
client_CB40C21C32	bought	item_0C1C63E87C
client_CB40C21C32	bought	item_CB939C3860
client_CB40C21C32	bought	item_805FCA777E
client_CB40C21C32	bought	item_5EB2CCA518
client_CB40C21C32	bought	item_DFFE454FCD
client_CB40C21C32	bought	item_A903D62F7E
client_CB40C21C32	bought	item_D1AF9CF8D7
client_CB40C21C32	bought	item_19824648EC
client_CB40C21C32	bought	item_DDF6FAA16D
client_CB40C21C32	bought	item_729A43A99D
client_CB40C21C32	bought	item_E49C136637
client_CB40C21C32	bought	item_E5E734B677
client_CB40C21C32	bought	item_DD55B896D6
client_CB40C21C32	bought	item_8E85F23F92
client_CB40C21C32	bought	item_64ABFD43CF
client_CB40C21C32	bought	item_A4C47D6934
client_CB40C21C32	bought	item_0A049C1080
client_CB40C21C32	bought	item_43C3C6DB32
client_CB40C21C32	bought	item_E8A47E6BB3
client_CB40C21C32	bought	item_550591361B
client_CB40C21C32	bought	item_8C6D5AB67D
client_CB40C21C32	bought	item_062D21FE09
client_CB40C21C32	bought	item_D6C16DBCD1
client_CB40C21C32	bought	item_76D9D862DB
client_CB40C21C32	bought	item_A1891E3551
client_CB40C21C32	bought	item_7DB034E8BF
client_CB40C21C32	bought	item_3B87A90B5B
client_CB40C21C32	bought	item_C22FEFFC18
client_CB40C21C32	bought	item_3284469698
client_CB40C21C32	bought	item_F6608A843F
client_CB40C21C32	bought	item_96FF49FA46
client_CB40C21C32	bought	item_C8B37B0E02
client_CB40C21C32	bought	item_FCC04E6734
client_CB40C21C32	bought	item_4E316E2019
client_CB40C21C32	bought	item_2865A22CCA
client_CB40C21C32	bought	item_0041E5F320
client_CB40C21C32	bought	item_674538037F
client_CB40C21C32	bought	item_B18851AA6F
client_CB40C21C32	bought	item_A116473586
client_CB40C21C32	bought	item_11B2A747E8
client_CB40C21C32	bought	item_82B79814BB
client_CB40C21C32	bought	item_BE792D40A9
client_CB40C21C32	bought	item_9A08B6C06A
client_CB40C21C32	bought	item_B30B88C07A
client_CB40C21C32	bought	item_5A8C95BA7D
client_CB40C21C32	bought	item_5F2D286175
client_CB40C21C32	bought	item_BFF7A9B053
client_CB40C21C32	bought	item_C41530EA82
client_CB40C21C32	bought	item_4A2CE0ED1C
client_CB40C21C32	bought	item_25DE09FB30
client_CB40C21C32	bought	item_A6A8354D38
client_CB40C21C32	bought	item_1D4B9502D3
client_CB40C21C32	bought	item_5808D84670
client_CB40C21C32	bought	item_8EA984C53C
client_CB40C21C32	bought	item_35A8EE8F15
client_CB40C21C32	bought	item_67B5178B83
client_CB40C21C32	bought	item_C123CBE936
client_CB40C21C32	bought	item_C6516019F4
client_CB40C21C32	bought	item_63DEB13D3B
client_CB40C21C32	bought	item_781C06364B
client_CB40C21C32	bought	item_15FE9FAE32
client_CB40C21C32	bought	item_F987C50ED3
client_CB40C21C32	bought	item_5B01843374
client_CB40C21C32	bought	item_87DCDC20AF
client_CB40C21C32	bought	item_09BC2B4AA3
client_CB40C21C32	bought	item_F25DEEB46C
client_CB40C21C32	bought	item_84885354FB
client_CB40C21C32	bought	item_4D1FF81DFA
client_CB40C21C32	bought	item_D52AE99B4F
client_CB40C21C32	bought	item_27D8553C87
client_CB40C21C32	bought	item_991396CBEA
client_CB40C21C32	bought	item_05C967D6DE
client_CB40C21C32	bought	item_1EC461E17F
client_CB40C21C32	bought	item_8F05359E6F
client_CB40C21C32	bought	item_E00EABE519
client_CB40C21C32	bought	item_1EC4988224
client_CB40C21C32	bought	item_AB56497DB6
client_CB40C21C32	bought	item_44FEED0280
client_CB40C21C32	bought	item_CC1FE337C2
client_CB40C21C32	bought	item_C549740722
client_CB40C21C32	bought	item_4D5F5A6B99
client_CB40C21C32	bought	item_CD5D5F72E0
client_CB40C21C32	bought	item_7E4BE9DC63
client_CB40C21C32	bought	item_4FC5BBFA51
client_CB40C21C32	bought	item_7CFE1999CF
client_CB40C21C32	bought	item_411D357F05
client_CB40C21C32	bought	item_0A850F28B2
client_CB40C21C32	bought	item_D99E70385B
client_CB40C21C32	bought	item_ECC94A5DE3
client_CB40C21C32	bought	item_6E9901727D
client_CB40C21C32	bought	item_D0A388F8A5
client_CB40C21C32	bought	item_140C9AAE24
client_CB40C21C32	bought	item_C7E7368266
client_CB40C21C32	bought	item_C1A1C25066
client_CB40C21C32	bought	item_F189A3CE11
client_CB40C21C32	bought	item_A908512C4D
client_CB40C21C32	bought	item_7521D3A068
client_CB40C21C32	bought	item_A4CABF988D
client_CB40C21C32	bought	item_AFECF04A90
client_CB40C21C32	bought	item_80250210F2
client_CB40C21C32	bought	item_487520EA62
client_CB40C21C32	bought	item_7554DD5B64
client_CB40C21C32	bought	item_C9746CBF64
client_CB40C21C32	bought	item_41C836CDF8
client_CB40C21C32	bought	item_8CF37AFA2C
client_CB40C21C32	bought	item_149BA8E47F
client_CB40C21C32	bought	item_5CCEFA0C28
client_CB40C21C32	bought	item_3208CC537D
client_CB40C21C32	bought	item_4A184D34A1
client_CB40C21C32	bought	item_31DFDD86DE
client_CB40C21C32	bought	item_C087677A1D
client_CB40C21C32	bought	item_78A27D03CF
client_CB40C21C32	bought	item_9578AED106
client_CB40C21C32	bought	item_799AB00D61
client_CB40C21C32	bought	item_A242DD809F
client_CB40C21C32	bought	item_1B43CDEA16
client_CB40C21C32	bought	item_0DA99AE449
client_CB40C21C32	bought	item_3C02DEC0B4
client_CB40C21C32	bought	item_D0401BA1D8
client_CB40C21C32	bought	item_2114DFC168
client_CB40C21C32	bought	item_DA07BEB4B8
client_CB40C21C32	bought	item_E83528D31C
client_CB40C21C32	bought	item_300D55DDE8
client_CB40C21C32	bought	item_9A0F3D8D99
client_CB40C21C32	bought	item_A6E5159F1A
client_CB40C21C32	bought	item_D1EAFE4882
client_CB40C21C32	bought	item_D1181E01EF
client_CB40C21C32	bought	item_71C7B99CF9
client_CB40C21C32	bought	item_95EC715280
client_CB40C21C32	bought	item_D9645A1F31
client_CB40C21C32	bought	item_BB212998DD
client_CB40C21C32	bought	item_78D406300A
client_CB40C21C32	bought	item_9712D3D103
client_CB40C21C32	bought	item_3271C35883
client_CB40C21C32	bought	item_318A158947
client_CB40C21C32	bought	item_DC867CCAA1
client_CB40C21C32	bought	item_0B939BC4B3
client_CB40C21C32	bought	item_811E90E0F4
client_CB40C21C32	bought	item_10C8B88CCC
client_CB40C21C32	bought	item_E88A529BAC
client_CB40C21C32	bought	item_4D04368F94
client_CB40C21C32	bought	item_EC497BBE7E
client_CB40C21C32	bought	item_B92EA564E6
client_CB40C21C32	bought	item_EF8E3B1E12
client_CB40C21C32	bought	item_0C8A83CAEF
client_CB40C21C32	bought	item_6612501EF4
client_CB40C21C32	bought	item_ABEF5E0605
client_CB40C21C32	bought	item_63E8AF86A6
client_CB40C21C32	bought	item_B2807B40BC
client_CB40C21C32	bought	item_6C55DD3249
client_CB40C21C32	bought	item_DDF049E922
client_CB40C21C32	bought	item_88658B7A2D
client_CB40C21C32	bought	item_E0FBDBF8F9
client_CB40C21C32	bought	item_091684E456
client_CB40C21C32	bought	item_390E702632
client_CB40C21C32	bought	item_70C8FF0E74
client_CB40C21C32	bought	item_E8492F0023
client_CB40C21C32	bought	item_99DD498357
client_CB40C21C32	bought	item_586F03BD44
client_CB40C21C32	bought	item_5F00D05411
client_CB40C21C32	bought	item_7293031D07
client_CB40C21C32	bought	item_E153BF2810
client_CB40C21C32	bought	item_FB3684EEA2
client_CB40C21C32	bought	item_E681294B81
client_CB40C21C32	bought	item_44FD1F05F7
client_CB40C21C32	bought	item_D86C51A462
client_CB40C21C32	bought	item_97D36DFF24
client_CB40C21C32	bought	item_7DA16916A4
client_CB40C21C32	bought	item_5ADE3840F4
client_CB40C21C32	bought	item_04E8255DAD
client_CB40C21C32	bought	item_B98490611F
client_CB40C21C32	bought	item_B1BEE5851E
client_CB40C21C32	bought	item_20D48874CE
client_CB40C21C32	bought	item_EB208FFBDE
client_CB40C21C32	bought	item_51FE627898
client_CB40C21C32	bought	item_4AD87648C8
client_CB40C21C32	bought	item_7F27E10902
client_CB40C21C32	bought	item_D7F8C98B25
client_CB40C21C32	bought	item_43E7CDE46A
client_CB40C21C32	bought	item_988B57228A
client_CB40C21C32	bought	item_F97F43D3AE
client_CB40C21C32	bought	item_B6A097062D
client_CB40C21C32	bought	item_C9E98342C0
client_CB40C21C32	bought	item_5FDA1EA22C
client_CB40C21C32	bought	item_F4222AFE82
client_CB40C21C32	bought	item_E8656976AA
client_CB40C21C32	bought	item_59C03D5DE6
client_CB40C21C32	bought	item_AD6B7A62C0
client_CB40C21C32	bought	item_F262419A1E
client_CB40C21C32	bought	item_CDEF20DFE4
client_CB40C21C32	bought	item_7BE619D622
client_CB40C21C32	bought	item_AB2FE65BCA
client_CB40C21C32	bought	item_1205C3923E
client_CB40C21C32	bought	item_4C0BF011D7
client_CB40C21C32	bought	item_CB7F406FD0
client_CB40C21C32	bought	item_C31D35B5FE
client_CB40C21C32	bought	item_5C27BDDF6B
client_CB40C21C32	bought	item_9ACC315374
client_CB40C21C32	bought	item_D988B1E7F6
client_CB40C21C32	bought	item_D225A8D249
client_CB40C21C32	bought	item_E1C902FF9E
client_CB40C21C32	bought	item_74317B699B
client_CB40C21C32	bought	item_4860584AB7
client_CB40C21C32	bought	item_F3E1B039A6
client_CB40C21C32	bought	item_4C5F4EC344
client_CB40C21C32	bought	item_767DEC0C1B
client_CB40C21C32	bought	item_67DD080BBB
client_CB40C21C32	bought	item_F6423E5674
client_CB40C21C32	bought	item_68C2828B11
client_CB40C21C32	bought	item_829E4FFC26
client_CB40C21C32	bought	item_AD3770F4C2
client_CB40C21C32	bought	item_696FB817E5
client_CB40C21C32	bought	item_5ED575A1A2
client_CB40C21C32	bought	item_D8CC3C69D0
client_CB40C21C32	bought	item_C58A4EA7D6
client_CB40C21C32	bought	item_C656524308
client_CB40C21C32	bought	item_4175F43AFE
client_CB40C21C32	bought	item_7CCA405C5C
client_CB40C21C32	bought	item_BDAF43599C
client_CB40C21C32	bought	item_C2B5A6EFFB
client_CB40C21C32	bought	item_C32DA82E13
client_CB40C21C32	bought	item_5CB4D29779
client_CB40C21C32	bought	item_ACD1E4B949
client_CB40C21C32	bought	item_7EEF2C87C0
client_CB40C21C32	bought	item_2A60287F3F
client_CB40C21C32	bought	item_FFCB60E0D2
client_CB40C21C32	bought	item_96A90F6FED
client_CB40C21C32	bought	item_5DFE81A39D
client_CB40C21C32	bought	item_B7AB761841
client_CB40C21C32	bought	item_16479E45EF
client_CB40C21C32	bought	item_4F90210172
client_CB40C21C32	bought	item_61AF024520
client_CB40C21C32	bought	item_E20339CFE8
client_CB40C21C32	bought	item_B039C85290
client_CB40C21C32	bought	item_655B394434
client_CB40C21C32	bought	item_4C50719D0B
client_CB40C21C32	bought	item_536E9E4436
client_CB40C21C32	bought	item_030788CAA4
client_CB40C21C32	bought	item_433F8CF6D9
client_CB40C21C32	bought	item_04A67908E9
client_CB40C21C32	bought	item_F2B9D4AFAD
client_CB40C21C32	bought	item_804C7BFCF0
client_CB40C21C32	bought	item_38338CBED2
client_CB40C21C32	bought	item_4556DA9597
client_CB40C21C32	bought	item_FD0FD40D15
client_CB40C21C32	bought	item_8BF0CB4A68
client_CB40C21C32	bought	item_3ADCAEE1B7
client_CB40C21C32	bought	item_5416358B9A
client_CB40C21C32	bought	item_81FECBF3D2
client_CB40C21C32	bought	item_49915699DE
client_CB40C21C32	bought	item_69D0A63917
client_CB40C21C32	bought	item_0C788E4E31
client_CB40C21C32	bought	item_BA82291999
client_CB40C21C32	bought	item_4B709040D8
client_CB40C21C32	bought	item_376D8078A2
client_CB40C21C32	bought	item_C2978FFE18
client_CB40C21C32	bought	item_7FA8F6560E
client_CB40C21C32	bought	item_C95DCDBAFB
client_CB40C21C32	bought	item_AC6FEB99C3
client_CB40C21C32	bought	item_F43F14A445
client_CB40C21C32	bought	item_59B4522E6A
client_CB40C21C32	bought	item_EC870B8D2B
client_CB40C21C32	bought	item_31ED8A8A0B
client_CB40C21C32	bought	item_D87DAB7C51
client_CB40C21C32	bought	item_4E1BC2155F
client_CB40C21C32	bought	item_0663EAC5E6
client_CB40C21C32	bought	item_F8230A6472
client_CB40C21C32	bought	item_559939773B
client_CB40C21C32	bought	item_BBCE2C7F87
client_CB40C21C32	bought	item_06E7F5765A
client_CB40C21C32	bought	item_459276C55B
client_CB40C21C32	bought	item_0BD7AABEFD
client_CB40C21C32	bought	item_4293D2AED0
client_CB40C21C32	bought	item_87412EC591
client_CB40C21C32	bought	item_CF4B88A66A
client_CB40C21C32	bought	item_F2135BC018
client_CB40C21C32	bought	item_3EE6C20641
client_CB40C21C32	bought	item_4291CE08B0
client_CB40C21C32	bought	item_4A4D7AEA92
client_CB40C21C32	bought	item_AD83D8FD64
client_CB40C21C32	bought	item_0D220EC076
client_CB40C21C32	bought	item_3A27617C1A
client_CB40C21C32	bought	item_C6BAD20FAD
client_CB40C21C32	bought	item_841B80EAFD
client_CB40C21C32	bought	item_32758B31AE
client_CB40C21C32	bought	item_BB3C9E9B28
client_CB40C21C32	bought	item_DCB80A847C
client_CB40C21C32	bought	item_8C1C67BF94
client_CB40C21C32	bought	item_7F27D979E3
client_CB40C21C32	bought	item_03F1A2E222
client_CB40C21C32	bought	item_5A34F3FF35
client_CB40C21C32	bought	item_C3FB635C91
client_CB40C21C32	bought	item_5CAD433971
client_CB40C21C32	bought	item_F2572EF86B
client_CB40C21C32	bought	item_5EA92CE90F
client_CB40C21C32	bought	item_D7EE2F3E44
client_CB40C21C32	bought	item_22835E1159
client_CB40C21C32	bought	item_1DBA4393DD
client_CB40C21C32	bought	item_E2ADEA6E23
client_CB40C21C32	bought	item_4A84E7C8B4
client_CB40C21C32	bought	item_FF203FE921
client_CB40C21C32	bought	item_8ED1602C7F
client_CB40C21C32	bought	item_2EE393AF47
client_CB40C21C32	bought	item_D913B7F6DE
client_CB40C21C32	bought	item_8AA68935C6
client_CB40C21C32	bought	item_D9C6EA60BE
client_CB40C21C32	bought	item_A02652A20C
client_CB40C21C32	bought	item_DC15D2CF8B
client_CB40C21C32	bought	item_4AFE4D1DBE
client_CB40C21C32	bought	item_AC70977EC3
client_CB40C21C32	bought	item_110AF04952
client_CB40C21C32	bought	item_E50258BA5C
client_CB40C21C32	bought	item_E5B0059F8A
client_CB40C21C32	bought	item_66C9006FA7
client_CB40C21C32	bought	item_97739C09EA
client_CB40C21C32	bought	item_E6F4F547F4
client_CB40C21C32	bought	item_F488F9B3F8
client_CB40C21C32	bought	item_CF662F833A
client_CB40C21C32	bought	item_04BC215E54
client_CB40C21C32	bought	item_ADD4355F71
client_CB40C21C32	bought	item_CA75E67DCB
client_CB40C21C32	bought	item_5EAFDB338B
client_CB40C21C32	bought	item_D33984470B
client_CB40C21C32	bought	item_261AD6545B
client_CB40C21C32	bought	item_576741781C
client_CB40C21C32	bought	item_C462D633A8
client_CB40C21C32	bought	item_E728EC06EF
client_CB40C21C32	bought	item_11CC9C577C
client_CB40C21C32	bought	item_7DAF6C9EE7
client_CB40C21C32	bought	item_0FDAD2E2C1
client_CB40C21C32	bought	item_D704653E3F
client_CB40C21C32	bought	item_1D5A2E745D
client_CB40C21C32	bought	item_69ED8F2A8E
client_CB40C21C32	bought	item_B6AD12568D
client_CB40C21C32	bought	item_951C22C07B
client_CB40C21C32	bought	item_B5E102F4FC
client_CB40C21C32	bought	item_F10B5EAB1A
client_CB40C21C32	bought	item_689F82E739
client_CB40C21C32	bought	item_E2054B157F
client_CB40C21C32	bought	item_89C24DC081
client_CB40C21C32	bought	item_2545A98825
client_CB40C21C32	bought	item_C7C6847EBF
client_CB40C21C32	bought	item_71CFF1C06B
client_CB40C21C32	bought	item_88AA85A6CD
client_CB40C21C32	bought	item_97D1B2EBC5
client_CB40C21C32	bought	item_DBBA567F64
client_CB40C21C32	bought	item_8047C4F2D3
client_CB40C21C32	bought	item_E26E1F8B35
client_CB40C21C32	bought	item_0B75BB4B10
client_CB40C21C32	bought	item_761C97D392
client_CB40C21C32	bought	item_F372DF9307
client_CB40C21C32	bought	item_CAE17EA193
client_CB40C21C32	bought	item_A27EE88C88
client_CB40C21C32	bought	item_BAE212FBE3
client_CB40C21C32	bought	item_20302A3905
client_CB40C21C32	bought	item_15553479CF
client_CB40C21C32	bought	item_6936BF4FE5
client_CB40C21C32	bought	item_E62EAEC03A
client_CB40C21C32	bought	item_4DF666E3BC
client_CB40C21C32	bought	item_9962A214AE
client_CB40C21C32	bought	item_C12E1004B9
client_CB40C21C32	bought	item_F3357FCA89
client_CB40C21C32	bought	item_60C543E150
client_CB40C21C32	bought	item_12DD427F52
client_CB40C21C32	bought	item_3593BEB775
client_CB40C21C32	bought	item_51ABF89E82
client_CB40C21C32	bought	item_2282706376
client_CB40C21C32	bought	item_62361A0AE5
client_CB40C21C32	bought	item_A539F31B08
client_CB40C21C32	bought	item_D6B0C7FEEE
client_CB40C21C32	bought	item_BAD61A969F
client_CB40C21C32	bought	item_FD871FB37A
client_CB40C21C32	bought	item_F8A04F9214
client_CB40C21C32	bought	item_0F170D3B6D
client_CB40C21C32	bought	item_5D7C829EA9
client_CB40C21C32	bought	item_37AF339DFD
client_CB40C21C32	bought	item_3EAEAB65EE
client_CB40C21C32	bought	item_33E18D109C
client_CB40C21C32	bought	item_58144F24D2
client_CB40C21C32	bought	item_06430C172B
client_CB40C21C32	bought	item_59E187B720
client_CB40C21C32	bought	item_021B8247EA
client_CB40C21C32	bought	item_DA5C5DDB01
client_CB40C21C32	bought	item_EE2E657E2E
client_CB40C21C32	bought	item_58FDE24931
client_CB40C21C32	bought	item_43E28F258D
client_CB40C21C32	bought	item_FD95BE4D52
client_CB40C21C32	bought	item_104CF6C7AF
client_CB40C21C32	bought	item_580A48A37B
client_CB40C21C32	bought	item_0BEBFAE3B7
client_CB40C21C32	bought	item_7EA5DECD5C
client_CB40C21C32	bought	item_064325A416
client_CB40C21C32	bought	item_6F72210BF1
client_CB40C21C32	bought	item_85015D43D6
client_CB40C21C32	bought	item_8B58DBDB5D
client_CB40C21C32	bought	item_4A80ACE99B
client_CB40C21C32	bought	item_31437C6804
client_CB40C21C32	bought	item_00025A77DF
client_CB40C21C32	bought	item_5AF5C3C653
client_CB40C21C32	bought	item_F65BA45B00
client_CB40C21C32	bought	item_0AA4989ADE
client_CB40C21C32	bought	item_4A72795B23
client_CB40C21C32	bought	item_F1FE1F522F
client_CB40C21C32	bought	item_9B25273EBB
client_CB40C21C32	bought	item_516FAA3F88
client_CB40C21C32	bought	item_EC9BB3E50B
client_CB40C21C32	bought	item_A846C03228
client_CB40C21C32	bought	item_3B0B4D69DD
client_CB40C21C32	bought	item_EE58F78EBB
client_CB40C21C32	bought	item_9F797DC400
client_CB40C21C32	bought	item_BF9FD18262
client_CB40C21C32	bought	item_A2E494A700
client_CB40C21C32	bought	item_BCE78B52E9
client_CB40C21C32	bought	item_EA08392184
client_CB40C21C32	bought	item_0C8CEB2449
client_CB40C21C32	bought	item_D238B5BE46
client_CB40C21C32	bought	item_57A2E0A96B
client_CB40C21C32	bought	item_392D5F2B17
client_CB40C21C32	bought	item_72D05D1743
client_CB40C21C32	bought	item_C4FFD931CB
client_CB40C21C32	bought	item_204C567138
client_CB40C21C32	bought	item_6555E25B11
client_CB40C21C32	bought	item_151302E45B
client_CB40C21C32	bought	item_2E2594152C
client_CB40C21C32	bought	item_1794FD8469
client_CB40C21C32	bought	item_DF8B399255
client_CB40C21C32	bought	item_259F02BD31
client_CB40C21C32	bought	item_59A328E322
client_CB40C21C32	bought	item_E0FB7C53F9
client_CB40C21C32	bought	item_3AAD01C1E2
client_CB40C21C32	bought	item_21A6310535
client_CB40C21C32	bought	item_F5FCD2F2B2
client_CB40C21C32	bought	item_F4B38E722A
client_CB40C21C32	bought	item_780F969E45
client_CB40C21C32	bought	item_9103B9D546
client_CB40C21C32	bought	item_F3789EF8F1
client_CB40C21C32	bought	item_8D536F4DAF
client_CB40C21C32	bought	item_35B6269008
client_CB40C21C32	bought	item_0600C824D8
client_CB40C21C32	bought	item_AAD559DCB4
client_CB40C21C32	bought	item_5EB476460D
client_CB40C21C32	bought	item_F55CDEB81D
client_CB40C21C32	bought	item_50167218E2
client_CB40C21C32	bought	item_E37CA9269F
client_CB40C21C32	bought	item_CD3BC2BD0F
client_CB40C21C32	bought	item_1A99AF72B1
client_CB40C21C32	bought	item_614BF5384A
client_CB40C21C32	bought	item_377CDDBBA6
client_CB40C21C32	bought	item_08AF0A1410
client_CB40C21C32	bought	item_74C188544F
client_CB40C21C32	bought	item_CAF04013A5
client_CB40C21C32	bought	item_9E6CA0FE9F
client_CB40C21C32	bought	item_7D5780F0FD
client_CB40C21C32	bought	item_D4CC8A0BE4
client_CB40C21C32	bought	item_9E4A381061
client_CB40C21C32	bought	item_791A09ACE7
client_CB40C21C32	bought	item_BBFD4037F4
client_CB40C21C32	bought	item_090C0C8F09
client_CB40C21C32	bought	item_43C93C0C99
client_CB40C21C32	bought	item_F364EABFB8
client_CB40C21C32	bought	item_3CE77B122E
client_CB40C21C32	bought	item_A1077248CB
client_CB40C21C32	bought	item_D960053E8F
client_CB40C21C32	bought	item_0AE5821FE0
client_CB40C21C32	bought	item_18C515D1A7
client_CB40C21C32	bought	item_6CBEE1889A
client_CB40C21C32	bought	item_833EE6AB2A
client_CB40C21C32	bought	item_AF965A387D
client_CB40C21C32	bought	item_F530CFE53A
client_CB40C21C32	bought	item_9292370D50
client_CB40C21C32	bought	item_B0451C2248
client_CB40C21C32	bought	item_509E4F1322
client_CB40C21C32	bought	item_A6D781D6B0
client_CB40C21C32	bought	item_7C691EE562
client_CB40C21C32	bought	item_914A6415A6
client_CB40C21C32	bought	item_DE36FD65D3
client_CB40C21C32	bought	item_E2DEBA43F2
client_CB40C21C32	bought	item_9DDBEF50D6
client_CB40C21C32	bought	item_6BFC2258C2
client_CB40C21C32	bought	item_1F0923448A
client_CB40C21C32	bought	item_CA29DAA760
client_CB40C21C32	bought	item_591B026AB4
client_CB40C21C32	bought	item_A4A247AED7
client_CB40C21C32	bought	item_FC6F8AB699
client_CB40C21C32	bought	item_9B291FD2DB
client_CB40C21C32	bought	item_B1C590B7A9
client_CB40C21C32	bought	item_2B36591DCE
client_CB40C21C32	bought	item_ED11FBEB5E
client_CB40C21C32	bought	item_86A02D5E75
client_CB40C21C32	bought	item_DB977DDB34
client_CB40C21C32	bought	item_0CB7751E36
client_CB40C21C32	bought	item_B03020AC56
client_CB40C21C32	bought	item_1BF419CEBB
client_CB40C21C32	bought	item_0BE47CF613
client_CB40C21C32	bought	item_C35FC9F581
client_CB40C21C32	bought	item_05AFB59E93
client_CB40C21C32	bought	item_B0F094FD2D
client_CB40C21C32	bought	item_3611FBEA79
client_CB40C21C32	bought	item_96B0DCC8FB
client_CB40C21C32	bought	item_66F1A5FBE4
client_CB40C21C32	bought	item_F95259BB0D
client_CB40C21C32	bought	item_DBBAC7C5E8
client_CB40C21C32	bought	item_4486B28EB0
client_CB40C21C32	bought	item_A9A60B9E0E
client_CB40C21C32	bought	item_02702E822D
client_CB40C21C32	bought	item_430460BEEF
client_CB40C21C32	bought	item_40E6A9283B
client_CB40C21C32	bought	item_E92D0D2CC2
client_CB40C21C32	bought	item_560F8A26C1
client_CB40C21C32	bought	item_1F83AB7690
client_CB40C21C32	bought	item_138E38F278
client_CB40C21C32	bought	item_12252FBB17
client_CB40C21C32	bought	item_9279A1DE46
client_CB40C21C32	bought	item_692DF3CD5F
client_CB40C21C32	bought	item_EC51B7C155
client_CB40C21C32	bought	item_81DCC3B867
client_CB40C21C32	bought	item_E38A4FF761
client_CB40C21C32	bought	item_60310938B5
client_CB40C21C32	bought	item_CDB35B4CEF
client_CB40C21C32	bought	item_FA4ABFB23F
client_CB40C21C32	bought	item_5F271ADA59
client_CB40C21C32	bought	item_1A66A316FA
client_CB40C21C32	bought	item_3EE6799E56
client_CB40C21C32	bought	item_157B2041BD
client_CB40C21C32	bought	item_8A54D4564B
client_CB40C21C32	bought	item_D4F13D4D4A
client_CB40C21C32	bought	item_E07229EDBE
client_CB40C21C32	bought	item_0C241C7092
client_CB40C21C32	bought	item_35EC5A408E
client_CB40C21C32	bought	item_BEC819FE68
client_CB40C21C32	bought	item_16F0AB33AC
client_CB40C21C32	bought	item_90CEFFFC73
client_CB40C21C32	bought	item_2EB40A340E
client_CB40C21C32	bought	item_CD53AF28FB
client_CB40C21C32	bought	item_B8F5DE4E82
client_CB40C21C32	bought	item_ABDA24EE29
client_CB40C21C32	bought	item_C7EA50E363
client_CB40C21C32	bought	item_38F6CEA848
client_CB40C21C32	bought	item_F31643A2BA
client_CB40C21C32	bought	item_61C2EA4A2E
client_CB40C21C32	bought	item_0F765F06BD
client_CB40C21C32	bought	item_B4E15B5724
client_CB40C21C32	bought	item_80368E078F
client_CB40C21C32	bought	item_E6331FFD4D
client_CB40C21C32	bought	item_376D6FE254
client_CB40C21C32	bought	item_D56158FF9F
client_CB40C21C32	bought	item_CC3783BA7B
client_CB40C21C32	bought	item_6A46F214A6
client_CB40C21C32	bought	item_59BEB41738
client_CB40C21C32	bought	item_DA384534D7
client_CB40C21C32	bought	item_30DF7F759A
client_CB40C21C32	bought	item_C70EB13734
client_CB40C21C32	bought	item_0C9CDB4BC2
client_CB40C21C32	bought	item_7B3F9494DC
client_CB40C21C32	bought	item_B6B319F842
client_CB40C21C32	bought	item_1DFF53E4E5
client_CB40C21C32	bought	item_79D0A5A986
client_CB40C21C32	bought	item_C66F3CB882
client_CB40C21C32	bought	item_FAF98064E2
client_CB40C21C32	bought	item_E97A485FE6
client_CB40C21C32	bought	item_3533C97798
client_CB40C21C32	bought	item_AFBCDD4761
client_CB40C21C32	bought	item_7D9CFB16E2
client_CB40C21C32	bought	item_2D257774A8
client_CB40C21C32	bought	item_88F52A5225
client_CB40C21C32	bought	item_123F057F8D
client_CB40C21C32	bought	item_EC8296F1E3
client_CB40C21C32	bought	item_DEDA54F370
client_CB40C21C32	bought	item_9E86559B0D
client_CB40C21C32	bought	item_C2A87BCCC0
client_CB40C21C32	bought	item_614FB6A07F
client_CB40C21C32	bought	item_8A08B11A66
client_CB40C21C32	bought	item_D7F8FE37E5
client_CB40C21C32	bought	item_8EBE07C290
client_CB40C21C32	bought	item_15E2389977
client_CB40C21C32	bought	item_C8E5BE5143
client_CB40C21C32	bought	item_165FAE3CB9
client_CB40C21C32	bought	item_EBD34F0ABB
client_CB40C21C32	bought	item_EBCCBC3E29
