head	relation	tail
item_B00G2UW4LK	belongs_to	category_shoes
item_B004PJNGVM	belongs_to	category_shoes
item_B00CPVCU50	belongs_to	category_top
item_B00QHNYQ5Y	belongs_to	category_shoes
item_B004QIXEFU	belongs_to	category_shoes
item_B00FMEWCN2	belongs_to	category_shoes
item_B00AASVM6S	belongs_to	category_shoes
item_B00ELN4MAQ	belongs_to	category_shoes
item_B00PCQJ7AQ	belongs_to	category_shoes
item_B00ZFLC6BA	belongs_to	category_shoes
item_B00YJF02U0	belongs_to	category_shoes
item_B00J62JQ26	belongs_to	category_shoes
item_B00IOWMGM6	belongs_to	category_shoes
item_B01FU4WJCW	belongs_to	category_top
item_B000N0STYQ	belongs_to	category_shoes
item_B00I035JS2	belongs_to	category_shoes
item_B01FXQ6GBM	belongs_to	category_bottom
item_B00VKPNS62	belongs_to	category_shoes
item_B00V9DI1CQ	belongs_to	category_shoes
item_B00CMXOR0W	belongs_to	category_shoes
item_B003D7EBDE	belongs_to	category_top
item_B00AB24YWC	belongs_to	category_shoes
item_B00591AAK0	belongs_to	category_shoes
item_B001941V4A	belongs_to	category_shoes
item_B01DUSBF1G	belongs_to	category_top
item_B00N18Z3MS	belongs_to	category_bottom
item_B006ISZ1C0	belongs_to	category_top
item_B00LEQK8A6	belongs_to	category_shoes
item_B002QHC454	belongs_to	category_shoes
item_B008OF0D3M	belongs_to	category_shoes
item_B00MHDXER4	belongs_to	category_top
item_B00KYEGEFC	belongs_to	category_shoes
item_B00SRSWHQ2	belongs_to	category_shoes
item_B006WAXVN0	belongs_to	category_shoes
item_B00BQVPS6I	belongs_to	category_top
item_B00N1P78MY	belongs_to	category_shoes
item_B01D5CM5JI	belongs_to	category_top
item_B01FP3G5MI	belongs_to	category_shoes
item_B00IP8DBEG	belongs_to	category_shoes
item_B00B6ENRMC	belongs_to	category_shoes
item_B01BDA53F2	belongs_to	category_shoes
item_B003EEMXSG	belongs_to	category_shoes
item_B005937I62	belongs_to	category_bottom
item_B019SK6QRI	belongs_to	category_shoes
item_B00K6LVLQA	belongs_to	category_top
item_B00J36W172	belongs_to	category_bottom
item_B00F201PZC	belongs_to	category_shoes
item_B01E0HU4EA	belongs_to	category_top
item_B01AHZT9TA	belongs_to	category_shoes
item_B004UO6BAK	belongs_to	category_top
item_B004R1GBLA	belongs_to	category_top
item_B017UHUBKO	belongs_to	category_shoes
item_B009GFLNL0	belongs_to	category_top
item_B01DKY20RS	belongs_to	category_shoes
item_B002TAJFGO	belongs_to	category_shoes
item_B00PEQ5DJI	belongs_to	category_shoes
item_B00R05TLLW	belongs_to	category_top
item_B00CPR28NI	belongs_to	category_shoes
item_B010NWTQAE	belongs_to	category_bottom
item_B01EFKD1WO	belongs_to	category_top
item_B00C2J582C	belongs_to	category_shoes
item_B00E9D3YSY	belongs_to	category_shoes
item_B006Q1G2GS	belongs_to	category_top
item_B005FHWO3O	belongs_to	category_shoes
item_B00B70T6UC	belongs_to	category_shoes
item_B00IUTI6PE	belongs_to	category_bottom
item_B00771984O	belongs_to	category_shoes
item_B00Y2SIXTQ	belongs_to	category_top
item_B00UUGAN88	belongs_to	category_shoes
item_B01FPCJ39Q	belongs_to	category_shoes
item_B011D7YO7S	belongs_to	category_shoes
item_B003ZLZ2TK	belongs_to	category_shoes
item_B00CIPJV4Q	belongs_to	category_shoes
item_B005253EEW	belongs_to	category_shoes
item_B007646TXK	belongs_to	category_shoes
item_B00OOQD7CY	belongs_to	category_shoes
item_B00DSI8HSI	belongs_to	category_shoes
item_B00UBX8MW4	belongs_to	category_shoes
item_B0168ATDV2	belongs_to	category_shoes
item_B00LONVEFM	belongs_to	category_shoes
item_B00NY58BGS	belongs_to	category_shoes
item_B005GVJEX2	belongs_to	category_top
item_B01FUD0ZZQ	belongs_to	category_shoes
item_B016PRXOUO	belongs_to	category_shoes
item_B017U9TCW0	belongs_to	category_shoes
item_B00NXB5D7S	belongs_to	category_shoes
item_B0016CC2RK	belongs_to	category_shoes
item_B0073BQTY0	belongs_to	category_shoes
item_B004FRF5RM	belongs_to	category_shoes
item_B005EM5B8K	belongs_to	category_shoes
item_B004T3NQPA	belongs_to	category_shoes
item_B00B7H5MQC	belongs_to	category_shoes
item_B00WGVNZ26	belongs_to	category_shoes
item_B005OQ0SFW	belongs_to	category_shoes
item_B00GAN697E	belongs_to	category_shoes
item_B00E8DWE8G	belongs_to	category_shoes
item_B007OQ9GYO	belongs_to	category_shoes
item_B00NFFE44U	belongs_to	category_shoes
item_B00CBSZ1GW	belongs_to	category_shoes
item_B007OXZRCW	belongs_to	category_shoes
item_B00KHYH8K4	belongs_to	category_shoes
item_B011IWJVLC	belongs_to	category_shoes
item_B00YCW4XBE	belongs_to	category_shoes
item_B00KAPFJRE	belongs_to	category_top
item_B00WANS6DS	belongs_to	category_shoes
item_B004HOAD8E	belongs_to	category_shoes
item_B004UMC4HQ	belongs_to	category_shoes
item_B0194Q74JK	belongs_to	category_shoes
item_B000ROLISM	belongs_to	category_shoes
item_B017R2CX6C	belongs_to	category_shoes
item_B00195JDPS	belongs_to	category_shoes
item_B004DERA3O	belongs_to	category_shoes
item_B004V769CQ	belongs_to	category_shoes
item_B005Q81TWE	belongs_to	category_shoes
item_B003Y3SKKM	belongs_to	category_top
item_B00JMCSU68	belongs_to	category_shoes
item_B01G52OFNE	belongs_to	category_shoes
item_B0177194NI	belongs_to	category_top
item_B0113OYNV8	belongs_to	category_shoes
item_B0151IJV82	belongs_to	category_shoes
item_B014XC8VXI	belongs_to	category_shoes
item_B00ID2H0VO	belongs_to	category_shoes
item_B00GQRQK5U	belongs_to	category_top
item_B01ETXPZDA	belongs_to	category_shoes
item_B01FR8IDFI	belongs_to	category_shoes
item_B004LKXE6M	belongs_to	category_shoes
item_B00V3MUHNE	belongs_to	category_shoes
item_B00INIGDUC	belongs_to	category_bottom
item_B00J7SU5RE	belongs_to	category_shoes
item_B00KKQS0ME	belongs_to	category_shoes
item_B00P8I61L6	belongs_to	category_shoes
item_B00FFGQF4O	belongs_to	category_top
item_B0038OVU8G	belongs_to	category_top
item_B00BIJHMS0	belongs_to	category_shoes
item_B00S707XHI	belongs_to	category_shoes
item_B014NS9LTA	belongs_to	category_shoes
item_B00PIM3174	belongs_to	category_shoes
item_B00HJLPGRA	belongs_to	category_shoes
item_B01DIII264	belongs_to	category_shoes
item_B002U6PXH2	belongs_to	category_shoes
item_B00NTKCFYW	belongs_to	category_shoes
item_B013NCMB1C	belongs_to	category_shoes
item_B00167T8QS	belongs_to	category_shoes
item_B00KGQN2EY	belongs_to	category_shoes
item_B0194R2IWC	belongs_to	category_shoes
item_B00D1RBT9A	belongs_to	category_shoes
item_B000P9IHHY	belongs_to	category_shoes
item_B008JRMGAS	belongs_to	category_shoes
item_B00IWFPK8M	belongs_to	category_shoes
item_B00WR1XCEQ	belongs_to	category_shoes
item_B01CO8X0P2	belongs_to	category_bottom
item_B00MA6UY58	belongs_to	category_shoes
item_B0189PHNKM	belongs_to	category_shoes
item_B007C55BX2	belongs_to	category_shoes
item_B019PE3E1I	belongs_to	category_shoes
item_B002V9PR06	belongs_to	category_shoes
item_B0154P71GQ	belongs_to	category_shoes
item_B00TR1FB0C	belongs_to	category_shoes
item_B00MI53LNI	belongs_to	category_top
item_B00LN2TJI8	belongs_to	category_shoes
item_B00ABDLH6W	belongs_to	category_shoes
item_B004NNDPA2	belongs_to	category_top
item_B014X9RF60	belongs_to	category_top
item_B01DYSJRKS	belongs_to	category_shoes
item_B01ETWJU82	belongs_to	category_shoes
item_B0020HRYZU	belongs_to	category_shoes
item_B00VWKUWD2	belongs_to	category_shoes
item_B002RSM2TA	belongs_to	category_shoes
item_B0187ED8M2	belongs_to	category_shoes
item_B00CBMTUCO	belongs_to	category_top
item_B001IBKOVU	belongs_to	category_shoes
item_B00AQ9FZEG	belongs_to	category_shoes
item_B010FFCHQ4	belongs_to	category_shoes
item_B00OTZO30U	belongs_to	category_shoes
item_B00A5NKOGW	belongs_to	category_shoes
item_B005UVY5PA	belongs_to	category_shoes
item_B00FA0WYJ0	belongs_to	category_shoes
item_B019YM7GV0	belongs_to	category_shoes
item_B0104IPSUO	belongs_to	category_shoes
item_B01AZS4B9C	belongs_to	category_top
item_B002DI0I4A	belongs_to	category_shoes
item_B00U19N7AU	belongs_to	category_shoes
item_B00HIK9N9O	belongs_to	category_shoes
item_B01E850228	belongs_to	category_shoes
item_B00MP1D83S	belongs_to	category_shoes
item_B01FYE0HF4	belongs_to	category_shoes
item_B00CNO96M4	belongs_to	category_shoes
item_B00K8ZXML6	belongs_to	category_shoes
item_B0071ATJB8	belongs_to	category_shoes
item_B008B9R22G	belongs_to	category_shoes
item_B00WTLAL84	belongs_to	category_top
item_B00WQ7HHP6	belongs_to	category_shoes
item_B00IMKNT94	belongs_to	category_shoes
item_B00EK5OAI4	belongs_to	category_top
item_B00KX1VVUE	belongs_to	category_shoes
item_B00WGVJZD4	belongs_to	category_bottom
item_B0123M9EHM	belongs_to	category_bottom
item_B00XZJ9L0S	belongs_to	category_shoes
item_B01CA2XRPU	belongs_to	category_shoes
item_B00O4GKCO0	belongs_to	category_shoes
item_B000HTLHS8	belongs_to	category_bottom
item_B00FDH2A9O	belongs_to	category_top
item_B01G4B6Y5S	belongs_to	category_shoes
item_B00FBGIR5S	belongs_to	category_shoes
item_B00T43IPCY	belongs_to	category_shoes
item_B00ZV4K5HI	belongs_to	category_shoes
item_B0072EXFKY	belongs_to	category_shoes
item_B0006U3ES4	belongs_to	category_top
item_B01568ZWAS	belongs_to	category_shoes
item_B0063M73VS	belongs_to	category_shoes
item_B00EZEV1I2	belongs_to	category_shoes
item_B00RD96FYG	belongs_to	category_shoes
item_B00CWIEE1E	belongs_to	category_shoes
item_B0018YAWNC	belongs_to	category_shoes
item_B00P6OSPHK	belongs_to	category_shoes
item_B005W1XVFI	belongs_to	category_shoes
item_B00L3L65FE	belongs_to	category_top
item_B00V15PWII	belongs_to	category_shoes
item_B01CER2PCC	belongs_to	category_shoes
item_B0100VBO62	belongs_to	category_top
item_B014KM3N7A	belongs_to	category_top
item_B001HMP5QE	belongs_to	category_shoes
item_B011RCFB6M	belongs_to	category_shoes
item_B00KYI9YQ4	belongs_to	category_shoes
item_B007V8FIWY	belongs_to	category_top
item_B01EI6KRNG	belongs_to	category_top
item_B00GUQV5SE	belongs_to	category_shoes
item_B00GKRC500	belongs_to	category_shoes
item_B007J8KVL4	belongs_to	category_shoes
item_B01DSMRXHY	belongs_to	category_shoes
item_B00MGR87M8	belongs_to	category_shoes
item_B00VTV8FRO	belongs_to	category_shoes
item_B018IIMG6Q	belongs_to	category_shoes
item_B00127OCPO	belongs_to	category_bottom
item_B004WSPXSK	belongs_to	category_shoes
item_B01BM0AVTG	belongs_to	category_shoes
item_B010N01YB0	belongs_to	category_top
item_B008QBCL84	belongs_to	category_shoes
item_B00YRR4A4E	belongs_to	category_shoes
item_B00Z5SVR0Y	belongs_to	category_shoes
item_B001C02OVA	belongs_to	category_shoes
item_B00T88Y326	belongs_to	category_top
item_B008JXGNM4	belongs_to	category_shoes
item_B00445JR7E	belongs_to	category_shoes
item_B0044UOBUW	belongs_to	category_shoes
item_B00XKYWIJE	belongs_to	category_bottom
item_B0078PVPF4	belongs_to	category_shoes
item_B00OY4AAL2	belongs_to	category_shoes
item_B00BLQBME0	belongs_to	category_top
item_B00VVJ5SF6	belongs_to	category_shoes
item_B00XQYWBBS	belongs_to	category_top
item_B00DWHO7SE	belongs_to	category_shoes
item_B01BHIRPTW	belongs_to	category_top
item_B0025WOT2G	belongs_to	category_shoes
item_B01GCIVY44	belongs_to	category_shoes
item_B0006LPK80	belongs_to	category_shoes
item_B00HG78JV2	belongs_to	category_shoes
item_B01EMLTC6A	belongs_to	category_top
item_B00VJHHWMM	belongs_to	category_shoes
item_B00E5GFYQK	belongs_to	category_top
item_B00KH1EBEI	belongs_to	category_shoes
item_B00BFBVW6Y	belongs_to	category_top
item_B01DBAXCFU	belongs_to	category_top
item_B01BFN4UY2	belongs_to	category_shoes
item_B01BL1F9FM	belongs_to	category_shoes
item_B006RKJE3Q	belongs_to	category_shoes
item_B00YUS05SU	belongs_to	category_shoes
item_B00WSDHMLC	belongs_to	category_shoes
item_B004QP16Q2	belongs_to	category_shoes
item_B012X3YRDC	belongs_to	category_shoes
item_B0131G9PF0	belongs_to	category_shoes
item_B00HIJQBX6	belongs_to	category_shoes
item_B016ZVMAEG	belongs_to	category_shoes
item_B005C3WXTG	belongs_to	category_shoes
item_B00NL97WR6	belongs_to	category_shoes
item_B00L2ON49W	belongs_to	category_top
item_B0046X39RS	belongs_to	category_shoes
item_B00H97DC1Q	belongs_to	category_shoes
item_B00LXTNAZE	belongs_to	category_shoes
item_B00XODZAV4	belongs_to	category_top
item_B016OV7AT2	belongs_to	category_shoes
item_B0159D89SC	belongs_to	category_shoes
item_B00MA9DA3S	belongs_to	category_shoes
item_B00PFXKAUW	belongs_to	category_top
item_B0131JRPBS	belongs_to	category_top
item_B00ZY5YXNG	belongs_to	category_top
item_B00WB0CYPQ	belongs_to	category_shoes
item_B01DCCW8RU	belongs_to	category_bottom
item_B0055VFHWK	belongs_to	category_shoes
item_B00H3L9KGY	belongs_to	category_shoes
item_B004WJT2V8	belongs_to	category_shoes
item_B00D2GF6RG	belongs_to	category_top
item_B00ZP6RD18	belongs_to	category_shoes
item_B00MA9P4G4	belongs_to	category_shoes
item_B00CPKOJM8	belongs_to	category_shoes
item_B007BA5DL8	belongs_to	category_shoes
item_B004QJB4WE	belongs_to	category_shoes
item_B00HE7LMZE	belongs_to	category_shoes
item_B003CTLJV0	belongs_to	category_shoes
item_B007JA9TFG	belongs_to	category_shoes
item_B01142I0JA	belongs_to	category_shoes
item_B00TQD2S7U	belongs_to	category_top
item_B005USH4BK	belongs_to	category_shoes
item_B01G176MP2	belongs_to	category_top
item_B000YZ1REE	belongs_to	category_shoes
item_B001HQL6KE	belongs_to	category_shoes
item_B00JY7JH9A	belongs_to	category_shoes
item_B00UZLE9EW	belongs_to	category_shoes
item_B0030ZF6J2	belongs_to	category_shoes
item_B0152I3N5I	belongs_to	category_shoes
item_B00FDMZTVA	belongs_to	category_shoes
item_B01FH06CHW	belongs_to	category_top
item_B00QFX5YDO	belongs_to	category_shoes
item_B00BKBPP6M	belongs_to	category_shoes
item_B0007MFL8M	belongs_to	category_shoes
item_B017VOLS3K	belongs_to	category_shoes
item_B016FAG4C6	belongs_to	category_shoes
item_B017V5807G	belongs_to	category_shoes
item_B00PC5SEYM	belongs_to	category_shoes
item_B01D863TMS	belongs_to	category_shoes
item_B00ISRKHY6	belongs_to	category_shoes
item_B01ADHB3C8	belongs_to	category_shoes
item_B01ELA49YM	belongs_to	category_shoes
item_B00VHUHXC0	belongs_to	category_shoes
item_B001HBMBLW	belongs_to	category_shoes
item_B00318CIJE	belongs_to	category_top
item_B009AY940Y	belongs_to	category_top
item_B00HSID2H0	belongs_to	category_shoes
item_B000RNO7X6	belongs_to	category_shoes
item_B00U8JJ76Q	belongs_to	category_shoes
item_B00QL1WUH8	belongs_to	category_shoes
item_B018SQHCYO	belongs_to	category_shoes
item_B004775232	belongs_to	category_shoes
item_B00W73UZL2	belongs_to	category_bottom
item_B00DZLLKKA	belongs_to	category_shoes
item_B00LBUTLUI	belongs_to	category_shoes
item_B00MUDKVC2	belongs_to	category_bottom
item_B00JBVS4TI	belongs_to	category_shoes
item_B00A2X739G	belongs_to	category_shoes
item_B01AMT0H1U	belongs_to	category_bottom
item_B00ZF7OJ5U	belongs_to	category_top
item_B00527MAEU	belongs_to	category_shoes
item_B00FRVB808	belongs_to	category_bottom
item_B0115Q2U1E	belongs_to	category_shoes
item_B01EIL2N10	belongs_to	category_shoes
item_B001KS3X6E	belongs_to	category_shoes
item_B00K89TG80	belongs_to	category_shoes
item_B01AYYUW22	belongs_to	category_top
item_B00L4PJQBE	belongs_to	category_shoes
item_B0058XWUHA	belongs_to	category_shoes
item_B00CFE2P2K	belongs_to	category_shoes
item_B00J6484LI	belongs_to	category_shoes
item_B013S2MRJ8	belongs_to	category_bottom
item_B01AJE2TQO	belongs_to	category_shoes
item_B014MH8S6O	belongs_to	category_shoes
item_B00CJ8AXXU	belongs_to	category_shoes
item_B0058CTZEM	belongs_to	category_top
item_B013HTVCQG	belongs_to	category_shoes
item_B005FW5POO	belongs_to	category_shoes
item_B01F6003TG	belongs_to	category_top
item_B00ZXFNBGC	belongs_to	category_shoes
item_B010GPOCPM	belongs_to	category_shoes
item_B00CKZEMY8	belongs_to	category_shoes
item_B00FP0XPOS	belongs_to	category_shoes
item_B00PLBSEI8	belongs_to	category_shoes
item_B00KY4V6VO	belongs_to	category_shoes
item_B004K3SOV0	belongs_to	category_shoes
item_B00FE7KCFM	belongs_to	category_shoes
item_B006TIEZH6	belongs_to	category_shoes
item_B00J2V06AM	belongs_to	category_bottom
item_B00PL7UV6U	belongs_to	category_shoes
item_B01DZOCLS6	belongs_to	category_shoes
item_B00ARDD6PG	belongs_to	category_shoes
item_B017HW7OQQ	belongs_to	category_shoes
item_B003Z4KS14	belongs_to	category_shoes
item_B00MFQOEMM	belongs_to	category_shoes
item_B00L9TQQHM	belongs_to	category_top
item_B003U2TD3U	belongs_to	category_shoes
item_B005E1E2R2	belongs_to	category_shoes
item_B00LXOI99G	belongs_to	category_top
item_B00JEVL02S	belongs_to	category_shoes
item_B0037Z7BFM	belongs_to	category_shoes
item_B001CS2N86	belongs_to	category_shoes
item_B01487Z78A	belongs_to	category_shoes
item_B016UFH4O8	belongs_to	category_shoes
item_B01B5QAS3Q	belongs_to	category_shoes
item_B01EY6G99G	belongs_to	category_shoes
item_B00BETMSC4	belongs_to	category_shoes
item_B016NHCDQC	belongs_to	category_bottom
item_B01FFEGIDS	belongs_to	category_shoes
item_B00SW917HG	belongs_to	category_shoes
item_B00IYDAA5A	belongs_to	category_shoes
item_B00O23IY9U	belongs_to	category_shoes
item_B00ESYSZ92	belongs_to	category_shoes
item_B00ISM6RD6	belongs_to	category_shoes
item_B00N0U3BBC	belongs_to	category_bottom
item_B013H5Q7UQ	belongs_to	category_shoes
item_B00D1HB4IG	belongs_to	category_shoes
item_B005MB72TO	belongs_to	category_shoes
item_B01CCCDZOQ	belongs_to	category_top
item_B01E4U61F4	belongs_to	category_shoes
item_B00XIRDFWM	belongs_to	category_shoes
item_B006ZBU0Z8	belongs_to	category_shoes
item_B01GLA8KCM	belongs_to	category_shoes
item_B007ULRIIE	belongs_to	category_shoes
item_B01C3NF6JQ	belongs_to	category_shoes
item_B01H11T4B6	belongs_to	category_shoes
item_B01838X5O8	belongs_to	category_shoes
item_B01FYBB026	belongs_to	category_shoes
item_B002BB87P6	belongs_to	category_shoes
item_B00ME3BT8I	belongs_to	category_shoes
item_B0013JOTSG	belongs_to	category_shoes
item_B00GT4NVAM	belongs_to	category_shoes
item_B00LHA2FTQ	belongs_to	category_shoes
item_B003P6Q1WC	belongs_to	category_shoes
item_B001R958LY	belongs_to	category_shoes
item_B000KJXIKA	belongs_to	category_shoes
item_B00AIEHOAM	belongs_to	category_shoes
item_B00BBM636G	belongs_to	category_shoes
item_B00WRBVH7K	belongs_to	category_top
item_B00BU72Z28	belongs_to	category_top
item_B004LU1NLU	belongs_to	category_shoes
item_B01DKV66JO	belongs_to	category_shoes
item_B009GPPNH0	belongs_to	category_shoes
item_B00AZPOC7M	belongs_to	category_shoes
item_B008ALX9IQ	belongs_to	category_shoes
item_B00AJJR0J6	belongs_to	category_shoes
item_B01ENIHKGG	belongs_to	category_shoes
item_B0002B6PHY	belongs_to	category_shoes
item_B010Q5LREQ	belongs_to	category_shoes
item_B0043RTR3M	belongs_to	category_shoes
item_B003QXM88K	belongs_to	category_shoes
item_B00X60TRT6	belongs_to	category_shoes
item_B005GCZSN6	belongs_to	category_shoes
item_B00JMARHOQ	belongs_to	category_shoes
item_B00GJQWZ2A	belongs_to	category_shoes
item_B00N1W29SK	belongs_to	category_shoes
item_B004WDYHOQ	belongs_to	category_shoes
item_B0058Z0CEQ	belongs_to	category_shoes
item_B000JG677A	belongs_to	category_top
item_B00ZDZP4BW	belongs_to	category_shoes
item_B002DMYQZ8	belongs_to	category_shoes
item_B00LNDJE0U	belongs_to	category_top
item_B00CGV5VP0	belongs_to	category_shoes
item_B00OYDJRG2	belongs_to	category_shoes
item_B01ELFZELE	belongs_to	category_shoes
item_B00D9C11AE	belongs_to	category_shoes
item_B01AVO5ELO	belongs_to	category_top
item_B01ERZH0BK	belongs_to	category_shoes
item_B0014YMI1A	belongs_to	category_shoes
item_B00RF38PNO	belongs_to	category_shoes
item_B00UYFI8XM	belongs_to	category_shoes
item_B00GSTMIMA	belongs_to	category_shoes
item_B006SCOQ6I	belongs_to	category_top
item_B00VVJUJFA	belongs_to	category_top
item_B016S073EQ	belongs_to	category_shoes
item_B00Q5CGPPQ	belongs_to	category_top
item_B00LIWQIDM	belongs_to	category_shoes
item_B01GDE5RSG	belongs_to	category_top
item_B00DQYTBVG	belongs_to	category_bottom
item_B00BRLFUE2	belongs_to	category_shoes
item_B00ITA70J2	belongs_to	category_shoes
item_B00CPJOPE6	belongs_to	category_top
item_B01AKMD8XS	belongs_to	category_shoes
item_B00PD0HET2	belongs_to	category_shoes
item_B001OPH0W6	belongs_to	category_shoes
item_B0156X97QS	belongs_to	category_shoes
item_B00A46NHT6	belongs_to	category_bottom
item_B01AXH5568	belongs_to	category_shoes
item_B017SB0F4Y	belongs_to	category_bottom
item_B00JEJOWB6	belongs_to	category_bottom
item_B001MWSW8W	belongs_to	category_bottom
item_B00TXRLLKO	belongs_to	category_bottom
item_B01DLGXUTC	belongs_to	category_top
item_B0125K3HWK	belongs_to	category_shoes
item_B00XJS5XFM	belongs_to	category_bottom
item_B00G2C9X9Y	belongs_to	category_shoes
item_B01AW2OJW0	belongs_to	category_shoes
item_B00E5L19TQ	belongs_to	category_shoes
item_B018E4FG1Q	belongs_to	category_shoes
item_B00IYAV8YK	belongs_to	category_shoes
item_B00DZWAY2Y	belongs_to	category_shoes
item_B018FCFDVU	belongs_to	category_top
item_B00EQTXJWM	belongs_to	category_shoes
item_B003DTLU9U	belongs_to	category_shoes
item_B00MAU9KYU	belongs_to	category_shoes
item_B001KANUME	belongs_to	category_shoes
item_B00M8B2X7C	belongs_to	category_bottom
item_B01966QIQ8	belongs_to	category_shoes
item_B01HHUZAPU	belongs_to	category_top
item_B00WFBOL8O	belongs_to	category_top
item_B00RT41UHM	belongs_to	category_shoes
item_B00P67R0AU	belongs_to	category_shoes
item_B00L7O1M8W	belongs_to	category_shoes
item_B00SUMSNMM	belongs_to	category_shoes
item_B001CZL51K	belongs_to	category_shoes
item_B003IC60Z6	belongs_to	category_shoes
item_B00B7SYLS6	belongs_to	category_bottom
item_B00DDFISTO	belongs_to	category_top
item_B00V0EMJ40	belongs_to	category_shoes
item_B008GRLLUW	belongs_to	category_shoes
item_B00936UEEO	belongs_to	category_shoes
item_B00HYSI8FA	belongs_to	category_shoes
item_B00XJ5HAAG	belongs_to	category_shoes
item_B01C7PPU6O	belongs_to	category_shoes
item_B01EGPOM9O	belongs_to	category_shoes
item_B01C74CBZ8	belongs_to	category_shoes
item_B00INBSG3G	belongs_to	category_shoes
item_B000YHNRD6	belongs_to	category_shoes
item_B00111EMB0	belongs_to	category_shoes
item_B00SAC7DZ0	belongs_to	category_bottom
item_B01A1HLPU0	belongs_to	category_shoes
item_B013DVKKDE	belongs_to	category_shoes
item_B00N9CYETY	belongs_to	category_top
item_B00Y2AHUZ2	belongs_to	category_top
item_B001WAL2IG	belongs_to	category_top
item_B00QW4K0MQ	belongs_to	category_top
item_B00VCNLO7M	belongs_to	category_shoes
item_B00V49ATQQ	belongs_to	category_shoes
item_B0046WQ6CE	belongs_to	category_bottom
item_B005TKIQSO	belongs_to	category_shoes
item_B01568Z8RK	belongs_to	category_shoes
item_B00GVI8EJE	belongs_to	category_shoes
item_B00CE4LZUO	belongs_to	category_shoes
item_B00ADQZCDQ	belongs_to	category_shoes
item_B005CX0NSO	belongs_to	category_shoes
item_B00D2ZF4EW	belongs_to	category_shoes
item_B00IFQXBNY	belongs_to	category_shoes
item_B00YVENGZM	belongs_to	category_shoes
item_B00JM68UO6	belongs_to	category_top
item_B00NN69EGE	belongs_to	category_shoes
item_B00P7FJKAO	belongs_to	category_shoes
item_B00JGUPBY0	belongs_to	category_shoes
item_B018WMYCGA	belongs_to	category_bottom
item_B01GHPIX5A	belongs_to	category_shoes
item_B005LCMQDQ	belongs_to	category_shoes
item_B01A4C2LBY	belongs_to	category_top
item_B00AFK35WA	belongs_to	category_shoes
item_B00KZHN59Q	belongs_to	category_shoes
item_B00AJWOIL6	belongs_to	category_top
item_B013UHLZ5I	belongs_to	category_shoes
item_B00LOPFKU0	belongs_to	category_top
item_B00VNQP0AA	belongs_to	category_bottom
item_B00JZZIGUC	belongs_to	category_top
item_B00PF69O2O	belongs_to	category_shoes
item_B001EH59LS	belongs_to	category_shoes
item_B019JJOY9U	belongs_to	category_shoes
item_B00IAC3IR2	belongs_to	category_shoes
item_B00HK9EP32	belongs_to	category_shoes
item_B00DTQ68TO	belongs_to	category_shoes
item_B00DEYACFM	belongs_to	category_shoes
item_B00O5I10FW	belongs_to	category_shoes
item_B015JSY4ZY	belongs_to	category_top
item_B0074CNYLY	belongs_to	category_shoes
item_B000M578XK	belongs_to	category_shoes
item_B019YHUXHE	belongs_to	category_shoes
item_B01EK6L5UI	belongs_to	category_shoes
item_B001CVGACI	belongs_to	category_shoes
item_B00HZ6GH36	belongs_to	category_shoes
item_B005974KDW	belongs_to	category_shoes
item_B00CHGP56O	belongs_to	category_bottom
item_B00P2TUPCW	belongs_to	category_shoes
item_B01HEGL19Q	belongs_to	category_top
item_B00I3ZQ3GY	belongs_to	category_shoes
item_B005442K1E	belongs_to	category_shoes
item_B00MOT2Z8K	belongs_to	category_top
item_B000FH7EDY	belongs_to	category_bottom
item_B00DGMMJGW	belongs_to	category_top
item_B00AQM9EI6	belongs_to	category_shoes
item_B00SPRUTJ2	belongs_to	category_bottom
item_B00FYEVLYG	belongs_to	category_shoes
item_B00CBL17ZS	belongs_to	category_shoes
item_B00DYCJ2VY	belongs_to	category_top
item_B00371B84G	belongs_to	category_shoes
item_B00U8EWINA	belongs_to	category_shoes
item_B019EE93RS	belongs_to	category_shoes
item_B003IBSHWQ	belongs_to	category_shoes
item_B000JGIE6M	belongs_to	category_shoes
item_B00XSDARSQ	belongs_to	category_shoes
item_B007KAO4DC	belongs_to	category_shoes
item_B00JRDA3G2	belongs_to	category_shoes
item_B00NTS9FMO	belongs_to	category_shoes
item_B00GJMSQ22	belongs_to	category_shoes
item_B00HJQY4P0	belongs_to	category_shoes
item_B004MX73YM	belongs_to	category_shoes
item_B00T9M3TTO	belongs_to	category_shoes
item_B00FY00XOO	belongs_to	category_shoes
item_B00JGPN67E	belongs_to	category_shoes
item_B017BVT6ZA	belongs_to	category_shoes
item_B002M0VVQ8	belongs_to	category_shoes
item_B00FQE75F8	belongs_to	category_shoes
item_B00MQ0TOPY	belongs_to	category_shoes
item_B015G25UWY	belongs_to	category_shoes
item_B00I0G0452	belongs_to	category_shoes
item_B00M9QN05K	belongs_to	category_shoes
item_B01EY7IBAK	belongs_to	category_shoes
item_B009IMCGBW	belongs_to	category_shoes
item_B002JM1600	belongs_to	category_shoes
item_B007ZH7SOW	belongs_to	category_shoes
item_B00E0GN8RC	belongs_to	category_shoes
item_B0059WRPFM	belongs_to	category_shoes
item_B01F8WEOWO	belongs_to	category_shoes
item_B0167ZFKSI	belongs_to	category_shoes
item_B00NEECI3Q	belongs_to	category_shoes
item_B008J5F1VQ	belongs_to	category_shoes
